id;idmaterial;fecha;hora;idUsuario;observaciones
;2158;1999-12-13;13:44:41;;
;2158;2000-11-17;8:31:16;;
;2158;2003-07-08;12:08:19;;
;2158;2003-07-10;8:40:23;;
;2158;2003-09-08;12:22:52;;
;2159;1997-09-30;17:02:41;;
;2159;1999-12-13;13:46:45;;
;2159;2001-09-19;11:27:11;;
;2159;2001-09-19;11:39:59;;
;2159;2001-09-19;11:41:28;;
;2159;2001-10-31;8:47:37;;
;2159;2003-07-10;8:42:17;;
;2159;2003-07-10;8:45:56;;
;2160;1997-09-30;17:06:56;;
;2160;1999-12-13;13:47:31;;
;2160;2001-09-19;11:26:37;;
;2160;2001-09-19;11:40:55;;
;2160;2001-09-19;11:41:14;;
;2160;2003-07-09;10:01:56;;
;2160;2003-07-10;9:08:12;;
;2161;1997-09-30;20:13:51;;
;2161;1997-09-30;20:17:32;;
;2162;1997-09-30;20:16:36;;
;2162;2000-01-24;19:36:47;;
;2162;2003-07-09;10:00:28;;
;2162;2003-07-09;10:08:38;;
;2163;1997-09-30;20:18:54;;
;2163;2000-01-24;19:38:02;;
;2163;2003-07-09;10:05:51;;
;2163;2003-07-09;10:07:27;;
;2164;1997-09-30;20:19:52;;
;2165;1997-09-30;20:20:55;;
;2165;2000-01-24;19:39:50;;
;2165;2003-07-09;10:04:52;;
;2166;1997-09-30;20:22:10;;
;2166;2000-01-24;19:40:07;;
;2166;2003-07-09;9:59:17;;
;2166;2003-07-09;10:07:06;;
;2167;1997-09-30;20:23:07;;
;2168;1997-09-30;20:24:19;;
;2168;2000-01-24;19:40:48;;
;2168;2003-07-09;9:54:02;;
;2168;2003-07-09;9:56:33;;
;2168;2003-07-09;13:54:36;;
;2177;1997-09-30;20:25:44;;
;2177;1997-10-02;21:58:48;;
;2177;2000-11-17;10:57:01;;
;2177;2000-12-07;11:31:45;;
;2177;2003-09-08;12:36:00;;
;2178;1997-09-30;20:27:36;;
;2178;2000-11-17;10:58:15;;
;2178;2000-12-07;11:32:13;;
;2179;1997-09-30;20:28:58;;
;2179;1997-09-30;20:29:50;;
;2179;2000-11-17;11:00:37;;
;2179;2000-12-07;11:30:53;;
;2180;2000-11-17;10:55:23;;
;2180;2000-11-17;10:59:19;;
;2181;2000-11-17;11:02:09;;
;2182;2000-11-17;11:08:07;;
;2183;1997-09-30;12:55:52;;
;2183;1999-12-13;13:42:13;;
;2183;2000-11-17;9:09:29;;
;2183;2003-07-08;12:05:13;;
;2183;2003-07-10;8:33:51;;
;2183;2003-07-10;8:43:26;;
;2183;2003-09-08;12:22:08;;
;2184;1997-09-30;17:04:23;;
;2184;1999-12-13;13:52:25;;
;2184;2000-11-16;9:12:18;;
;2184;2000-11-17;9:01:23;;
;2184;2000-11-17;9:34:36;;
;2184;2001-10-31;10:22:14;;
;2185;1997-09-30;16:56:51;;
;2185;1999-12-13;13:43:30;;
;2185;2001-10-31;12:02:10;;
;2185;2003-07-09;10:21:18;;
;2185;2003-07-10;8:34:21;;
;2185;2003-07-10;8:44:27;;
;2185;2003-07-10;8:46:26;;
;2185;2003-09-08;12:21:29;;
;2186;1997-09-30;16:57:39;;
;2186;1998-01-15;19:29:52;;
;2186;1999-12-13;13:43:58;;
;2186;2000-11-17;8:36:59;;
;2186;2003-07-08;12:07:18;;
;2186;2003-07-10;8:34:33;;
;2186;2003-07-10;8:46:49;;
;2187;1998-05-14;18:52:18;;
;2188;1998-07-06;19:12:07;;
;2188;1998-07-06;19:12:27;;
;2189;1998-07-06;19:12:06;;
;2189;1998-07-06;19:13:46;;
;2193;2001-06-18;9:32:29;;
;2216;2001-06-18;9:12:26;;
;2223;1998-01-13;10:02:15;;
;2223;1998-01-14;20:37:29;;
;2225;2011-04-14;19:01:18;;
;2226;2011-05-23;16:40:55;;
;2227;1997-09-30;21:31:39;;
;2227;1997-10-14;15:20:06;;
;2230;2006-02-15;11:14:18;;
;2230;2006-02-21;12:40:56;;
;2230;2006-03-22;8:25:25;;
;2231;2006-02-15;11:14:18;;
;2231;2006-02-21;12:52:49;;
;2231;2007-03-09;10:50:08;;
;2231;2007-03-09;10:52:39;;
;2231;2007-03-09;11:33:10;;
;2234;1997-10-01;9:27:01;;
;2234;1997-10-21;19:21:14;;
;2234;1999-07-23;9:16:32;;
;2234;2000-12-13;8:37:00;;
;2234;2001-01-24;9:42:11;;
;2235;2001-01-24;9:43:38;;
;2235;2001-01-24;9:44:28;;
;2237;1997-10-21;19:22:20;;
;2239;1999-01-22;17:52:31;;
;2247;2001-01-24;10:23:53;;
;2248;2001-01-24;10:25:01;;
;2249;2001-01-24;10:25:39;;
;2250;2001-01-24;10:26:12;;
;2251;2001-01-24;9:34:16;;
;2252;2001-07-10;11:18:50;;
;2253;2001-07-10;11:19:49;;
;2254;2001-04-25;10:54:34;;
;2254;2001-07-10;9:25:36;;
;2255;2001-07-10;11:15:00;;
;2255;2001-07-10;11:17:08;;
;2256;2001-07-10;11:16:19;;
;2256;2001-07-10;11:17:22;;
;2257;2008-06-11;9:00:26;;
;2258;2008-06-11;9:00:29;;
;2259;1999-05-17;11:35:18;;
;2259;2000-12-07;13:41:07;;
;2261;2010-11-12;8:52:19;;
;2262;2010-11-12;8:54:27;;
;2262;2010-11-12;8:56:23;;
;2263;2010-11-12;8:57:10;;
;2264;2010-11-12;8:46:20;;
;2265;1999-01-22;18:03:18;;
;2265;2000-12-07;13:05:46;;
;2266;2000-10-03;19:52:33;;
;2267;1997-09-30;22:44:57;;
;2267;1997-10-02;22:26:13;;
;2268;2008-09-24;13:36:34;;
;2269;1997-09-30;22:46:30;;
;2269;1997-10-21;20:08:29;;
;2270;2014-07-15;12:54:59;;
;2270;2014-07-15;12:56:28;;
;2271;2014-07-15;12:56:41;;
;2271;2014-07-15;12:57:03;;
;2272;2014-07-15;12:57:07;;
;2272;2014-07-15;12:59:23;;
;2272;2014-07-15;13:04:24;;
;2273;2014-07-15;12:59:25;;
;2273;2014-07-15;12:59:41;;
;2274;2014-07-15;12:59:43;;
;2274;2014-07-15;13:00:02;;
;2274;2014-07-15;13:01:24;;
;2275;2014-07-15;13:00:06;;
;2275;2014-07-15;13:00:50;;
;2276;2014-07-15;13:01:53;;
;2276;2014-07-15;13:02:24;;
;2276;2014-07-15;13:03:25;;
;2277;2014-07-15;13:02:50;;
;2278;2014-07-15;12:44:46;;
;2279;2014-07-15;12:47:41;;
;2280;2014-07-15;12:51:26;;
;2281;2014-07-15;12:51:45;;
;2282;2014-07-15;12:52:11;;
;2283;2014-07-15;12:52:43;;
;2284;2014-07-15;12:53:46;;
;2285;2014-07-15;12:54:07;;
;2288;2001-04-25;10:46:41;;
;2288;2001-04-25;10:47:13;;
;2288;2001-04-25;10:51:38;;
;2288;2001-04-25;10:52:21;;
;2289;1997-10-01;9:53:53;;
;2289;2001-01-24;8:59:59;;
;2289;2001-01-24;9:26:13;;
;2290;1999-01-22;17:49:22;;
;2290;2001-01-24;9:29:07;;
;2291;1997-10-21;20:16:49;;
;2291;2001-07-23;12:03:41;;
;2295;2006-11-14;8:25:20;;
;2296;2001-07-23;12:35:52;;
;2297;2001-07-10;11:05:03;;
;2297;2001-07-23;12:31:37;;
;2298;2001-07-10;11:03:42;;
;2298;2001-07-23;12:32:37;;
;2298;2001-07-23;12:33:53;;
;2299;2014-07-15;12:39:59;;
;2299;2014-07-15;12:41:59;;
;2299;2014-07-15;12:43:39;;
;2299;2014-07-15;13:10:28;;
;2300;2014-07-15;12:42:15;;
;2300;2014-07-15;12:43:22;;
;2300;2014-07-15;13:10:50;;
;2301;2014-07-15;12:43:46;;
;2301;2014-07-15;12:44:07;;
;2302;2014-07-15;12:44:12;;
;2302;2014-07-15;12:44:33;;
;2303;1999-02-17;10:18:34;;
;2303;1999-02-17;10:20:28;;
;2303;2000-03-16;18:50:19;;
;2303;2000-12-07;12:59:11;;
;2304;1997-09-30;23:01:14;;
;2304;2000-12-11;9:41:20;;
;2305;2008-09-24;12:46:45;;
;2306;2008-09-24;13:20:18;;
;2306;2008-09-24;13:22:07;;
;2306;2008-09-24;13:27:53;;
;2307;1997-09-30;23:02:34;;
;2307;2000-12-11;9:43:10;;
;2307;2008-09-24;13:19:20;;
;2308;2001-01-24;10:47:43;;
;2309;1997-09-30;22:41:06;;
;2309;1997-10-21;19:41:27;;
;2315;2001-01-24;9:35:09;;
;2315;2001-01-24;9:37:29;;
;2317;2000-03-16;18:52:26;;
;2317;2000-12-11;9:20:09;;
;2317;2000-12-11;9:21:31;;
;2318;1999-02-15;17:06:30;;
;2318;2000-12-11;9:18:50;;
;2319;1997-10-01;9:11:50;;
;2319;2000-12-11;9:44:55;;
;2319;2000-12-11;9:49:33;;
;2320;2000-12-11;9:34:05;;
;2321;1999-05-17;11:33:06;;
;2321;2000-09-21;8:23:39;;
;2321;2000-12-11;9:16:03;;
;2322;1997-10-21;21:07:19;;
;2323;1997-10-21;21:09:52;;
;2323;1997-11-20;21:13:58;;
;2323;1997-11-24;17:18:11;;
;2324;2003-11-21;19:11:24;;
;2324;2003-11-24;10:06:07;;
;2325;2003-11-21;19:11:57;;
;2325;2003-11-24;10:06:35;;
;2327;1997-10-21;20:43:46;;
;2328;2001-05-09;13:19:59;;
;2329;1997-10-21;20:44:36;;
;2333;1997-09-30;22:37:07;;
;2333;1997-10-21;19:34:54;;
;2334;1997-10-01;9:35:31;;
;2334;1997-10-21;19:46:00;;
;2335;2001-01-24;10:35:09;;
;2337;2007-03-12;13:18:04;;
;2338;1997-10-21;20:21:48;;
;2338;1997-12-02;16:33:15;;
;2339;2001-04-25;10:55:58;;
;2340;1997-10-21;20:26:17;;
;2340;1997-12-02;16:35:00;;
;2341;1997-10-21;20:32:14;;
;2341;1997-12-02;16:35:00;;
;2342;1997-10-21;20:30:59;;
;2342;1997-12-02;16:35:00;;
;2342;2001-01-24;10:38:24;;
;2343;1997-10-21;20:33:14;;
;2343;1997-12-02;16:35:00;;
;2344;2001-01-24;10:13:38;;
;2345;1999-09-06;11:27:14;;
;2345;2001-07-23;12:02:18;;
;2346;2001-04-25;10:58:01;;
;2346;2001-07-10;10:08:42;;
;2348;1997-10-21;20:01:24;;
;2349;1997-10-01;9:15:04;;
;2349;1997-10-21;19:58:47;;
;2349;1997-10-21;20:04:03;;
;2349;1997-10-22;12:01:35;;
;2349;1997-10-22;12:02:33;;
;2349;2000-12-11;9:52:09;;
;2350;1997-10-01;9:17:47;;
;2350;1997-10-21;19:51:55;;
;2350;1997-10-21;20:03:45;;
;2358;1999-06-10;19:56:39;;
;2358;1999-06-10;20:04:31;;
;2358;2000-09-21;8:23:59;;
;2358;2000-12-12;9:34:52;;
;2359;1997-10-01;9:28:32;;
;2361;1997-09-30;22:15:08;;
;2361;1997-10-21;19:40:26;;
;2362;1999-09-06;11:35:28;;
;2363;1999-07-23;9:15:13;;
;2364;2000-05-25;20:06:58;;
;2364;2000-12-12;9:33:17;;
;2365;2000-05-25;20:08:02;;
;2365;2000-12-11;11:02:42;;
;2366;2000-05-25;20:09:15;;
;2367;1997-10-21;20:37:06;;
;2368;1997-10-21;21:02:59;;
;2368;1997-10-21;21:03:48;;
;2368;1997-11-27;12:58:22;;
;2369;1997-10-21;21:05:05;;
;2369;1997-11-27;12:58:22;;
;2371;2001-07-10;10:26:40;;
;2372;2001-07-10;10:29:51;;
;2372;2001-07-23;12:26:21;;
;2373;2001-07-10;10:32:35;;
;2374;2001-07-10;10:25:10;;
;2375;2003-11-21;19:09:19;;
;2375;2003-11-24;8:40:08;;
;2375;2003-11-24;10:04:43;;
;2376;2003-11-21;19:10:23;;
;2376;2003-11-24;8:40:31;;
;2376;2003-11-24;10:05:02;;
;2377;1997-10-21;20:10:55;;
;2379;1997-10-21;20:16:05;;
;2380;2000-12-11;9:08:31;;
;2380;2000-12-11;9:10:20;;
;2381;2001-04-25;10:50:31;;
;2382;2008-06-11;9:09:05;;
;2386;2001-07-10;10:22:07;;
;2386;2001-07-10;10:27:52;;
;2387;2001-07-10;10:23:21;;
;2387;2001-07-10;10:28:19;;
;2388;1999-05-30;3:01:48;;
;2389;1999-02-01;0:00:31;;
;2390;1999-01-31;23:57:06;;
;2390;1999-05-30;2:52:21;;
;2391;2014-04-03;8:28:41;;
;2391;2014-04-03;8:31:50;;
;2393;2011-05-18;10:17:37;;
;2393;2011-05-18;10:19:37;;
;2394;2011-05-18;10:17:51;;
;2394;2011-05-18;10:19:13;;
;2395;1997-11-10;18:02:55;;
;2398;1998-01-13;20:43:06;;
;2398;1998-07-07;10:15:37;;
;2399;1997-11-10;18:04:02;;
;2399;1998-07-07;10:13:56;;
;2400;1997-10-01;13:28:11;;
;2401;1997-10-01;13:29:55;;
;2402;2012-10-19;10:45:55;;
;2402;2012-10-19;10:47:29;;
;2402;2012-10-19;10:48:52;;
;2403;2001-07-23;11:47:29;;
;2403;2012-10-19;10:48:29;;
;2404;2000-12-07;13:37:50;;
;2405;2014-03-18;10:37:25;;
;2405;2014-03-18;10:47:19;;
;2405;2014-03-18;10:48:44;;
;2405;2014-03-18;10:50:03;;
;2406;2014-03-18;10:47:41;;
;2406;2014-03-18;10:48:21;;
;2407;2014-03-18;10:48:53;;
;2407;2014-03-18;10:49:10;;
;2407;2014-03-18;10:49:24;;
;2408;2014-03-18;10:49:27;;
;2408;2014-03-18;10:49:41;;
;2409;2014-04-01;11:52:13;;
;2411;2007-12-03;12:32:34;;
;2411;2010-11-12;11:12:21;;
;2412;2007-01-11;11:32:23;;
;2413;2006-10-20;18:39:12;;
;2414;2006-10-20;18:30:48;;
;2415;2008-05-28;7:29:35;;
;2415;2008-05-28;7:31:39;;
;2415;2008-05-28;7:32:04;;
;2415;2010-11-12;11:57:19;;
;2415;2011-09-06;12:52:17;;
;2416;2000-12-13;9:10:31;;
;2416;2000-12-13;9:15:55;;
;2416;2010-11-12;11:55:53;;
;2416;2011-09-06;12:49:48;;
;2417;1997-10-01;9:34:13;;
;2417;1997-10-21;19:44:38;;
;2417;2000-12-13;9:44:13;;
;2417;2010-11-12;11:54:50;;
;2418;2006-10-20;18:28:22;;
;2419;2006-10-20;18:33:31;;
;2419;2006-10-20;18:40:29;;
;2421;1999-05-30;3:36:49;;
;2422;2012-10-30;9:14:15;;
;2423;2012-10-30;9:16:24;;
;2424;2012-10-30;9:16:47;;
;2425;2012-10-30;9:21:01;;
;2425;2012-10-30;9:22:14;;
;2426;2012-10-30;9:22:40;;
;2428;2010-12-01;12:36:59;;
;2435;2010-12-01;10:09:35;;
;2435;2010-12-01;12:03:49;;
;2436;2010-12-01;12:17:11;;
;2437;2012-11-02;8:51:33;;
;2441;1997-11-10;18:00:56;;
;2442;1997-10-01;13:39:27;;
;2443;2003-12-09;19:11:47;;
;2444;2014-04-09;17:31:02;;
;2445;2014-04-09;17:36:22;;
;2446;2014-04-09;17:36:27;;
;2447;2014-04-09;17:36:30;;
;2448;2001-06-29;9:01:20;;
;2448;2001-07-23;11:11:40;;
;2448;2001-11-12;19:03:36;;
;2449;1998-09-16;11:56:14;;
;2450;1998-09-16;11:56:26;;
;2450;1998-09-16;11:57:28;;
;2451;1998-09-16;11:56:27;;
;2451;1998-09-16;11:57:36;;
;2452;1997-10-01;11:20:40;;
;2453;1997-10-01;11:22:25;;
;2454;1997-10-01;11:23:33;;
;2465;1999-02-03;11:38:04;;
;2465;2001-07-23;11:14:28;;
;2467;1997-10-01;12:36:45;;
;2467;1997-11-10;16:21:44;;
;2467;2001-07-23;11:19:59;;
;2467;2001-07-24;9:55:07;;
;2468;1997-11-10;17:51:22;;
;2468;2001-07-23;11:19:28;;
;2468;2001-07-24;9:53:43;;
;2469;1997-10-01;12:10:48;;
;2469;2001-07-23;11:19:45;;
;2469;2001-07-24;9:54:24;;
;2470;1997-10-01;12:22:12;;
;2470;2001-07-23;11:21:24;;
;2471;1998-10-14;18:55:01;;
;2471;2001-07-23;11:20:39;;
;2472;1997-10-01;12:23:53;;
;2472;2001-07-23;11:18:30;;
;2473;1997-10-01;12:17:58;;
;2473;2001-07-23;11:18:47;;
;2474;1997-10-01;12:35:14;;
;2474;2001-07-23;11:20:53;;
;2475;1997-11-10;17:52:34;;
;2475;1998-10-16;13:35:52;;
;2475;2001-07-23;11:20:18;;
;2476;1997-11-10;18:10:03;;
;2477;1997-11-10;18:09:15;;
;2478;2014-04-01;11:55:59;;
;2479;1998-01-13;20:50:55;;
;2479;1998-01-14;20:25:42;;
;2480;2011-02-21;13:50:06;;
;2481;2011-02-21;13:19:32;;
;2482;2011-02-21;13:46:13;;
;2482;2011-02-21;13:46:35;;
;2483;2011-02-21;13:46:44;;
;2483;2011-02-21;13:47:01;;
;2484;2011-02-21;12:28:40;;
;2485;2011-02-21;13:52:38;;
;2486;2011-02-21;12:23:27;;
;2486;2011-02-21;13:36:09;;
;2487;2007-10-08;13:06:48;;
;2488;2000-02-10;13:47:41;;
;2488;2001-07-24;10:53:40;;
;2488;2001-07-24;10:54:36;;
;2488;2001-07-24;11:00:26;;
;2489;1998-10-14;18:59:05;;
;2490;1997-10-01;13:18:22;;
;2490;1998-07-07;10:22:00;;
;2490;2001-07-23;11:24:27;;
;2491;1997-10-01;13:10:31;;
;2491;2001-07-23;11:23:35;;
;2493;2001-07-23;12:46:39;;
;2494;1997-10-01;13:16:28;;
;2494;2001-07-23;11:23:08;;
;2495;2001-07-23;11:26:23;;
;2495;2001-07-24;11:01:42;;
;2495;2001-07-24;11:02:30;;
;2496;2011-06-24;9:17:50;;
;2496;2011-06-24;9:18:38;;
;2496;2011-06-24;9:21:23;;
;2496;2011-06-24;9:31:54;;
;2497;2001-07-23;12:46:01;;
;2497;2001-07-24;11:07:30;;
;2498;1997-10-01;13:21:42;;
;2498;1997-11-10;16:24:32;;
;2498;2001-07-23;11:27:06;;
;2499;1997-12-03;12:40:11;;
;2499;2001-07-24;9:27:01;;
;2499;2002-03-14;19:26:02;;
;2500;1997-10-01;19:39:34;;
;2500;1998-01-14;12:55:20;;
;2500;2000-12-22;17:54:09;;
;2500;2001-01-15;18:17:36;;
;2500;2003-06-04;17:31:47;;
;2501;1997-10-01;10:52:37;;
;2502;1997-10-01;10:54:10;;
;2503;1997-10-01;10:55:23;;
;2504;1997-10-01;10:59:47;;
;2505;1997-10-01;11:01:40;;
;2506;1997-10-01;11:03:43;;
;2507;1997-10-01;11:16:39;;
;2508;1997-10-01;11:17:58;;
;2509;2001-07-23;12:39:31;;
;2513;1997-11-10;17:59:54;;
;2514;2001-07-23;12:43:56;;
;2516;1999-05-30;2:40:57;;
;2517;1997-10-01;13:33:23;;
;2518;1997-10-01;13:36:10;;
;2518;2001-07-23;11:38:33;;
;2519;2001-07-23;11:43:04;;
;2520;2001-07-23;12:54:06;;
;2521;2001-07-23;13:04:54;;
;2521;2001-07-24;11:12:22;;
;2522;2001-07-23;13:06:48;;
;2523;2001-07-23;13:07:29;;
;2523;2001-07-24;11:13:06;;
;2523;2001-07-24;11:17:34;;
;2524;2001-07-23;13:08:06;;
;2525;2001-07-23;13:09:57;;
;2526;2001-07-23;13:19:15;;
;2527;2001-07-23;12:38:21;;
;2528;2001-07-23;13:33:24;;
;2529;2001-07-23;13:32:38;;
;2530;2001-07-23;12:49:31;;
;2531;2001-07-23;12:48:12;;
;2532;2001-07-23;12:52:42;;
;2533;2001-07-23;12:53:15;;
;2534;2001-07-23;13:05:31;;
;2534;2001-07-23;13:18:34;;
;2535;2001-07-23;13:06:18;;
;2536;2001-07-23;11:44:31;;
;2537;1999-02-01;0:10:23;;
;2538;1999-05-30;2:56:04;;
;2541;2012-10-23;9:07:19;;
;2542;2012-10-30;9:41:17;;
;2543;2012-10-30;13:32:16;;
;2544;2012-10-30;13:33:00;;
;2545;2012-10-30;9:33:30;;
;2546;2012-10-30;9:35:19;;
;2547;2012-10-30;9:36:48;;
;2547;2012-10-30;9:37:43;;
;2548;2012-10-30;9:37:49;;
;2549;2012-11-02;8:47:46;;
;2550;2012-11-02;8:49:09;;
;2551;2012-11-02;8:44:41;;
;2552;2012-11-02;8:46:32;;
;2553;2012-10-30;13:38:08;;
;2554;2012-10-30;13:44:35;;
;2555;2001-12-03;17:34:36;;
;2555;2001-12-03;17:39:05;;
;2558;2006-06-14;18:06:10;;
;2559;2010-11-12;9:13:04;;
;2559;2010-11-12;9:17:20;;
;2560;2011-01-18;11:05:34;;
;2561;2012-11-02;9:21:34;;
;2562;2012-11-02;9:19:53;;
;2563;1999-09-21;13:57:22;;
;2564;1999-09-21;13:58:06;;
;2565;1998-05-25;11:12:21;;
;2565;1998-05-25;11:14:25;;
;2565;1998-05-27;9:51:04;;
;2565;1998-09-16;11:51:48;;
;2565;2001-07-23;11:27:57;;
;2566;1998-05-25;11:12:29;;
;2566;1998-05-25;11:14:02;;
;2566;1998-05-27;9:51:04;;
;2566;2001-07-23;11:28:17;;
;2567;1998-05-25;11:12:30;;
;2567;1998-05-25;11:14:46;;
;2567;1998-05-27;9:51:04;;
;2567;2001-07-23;11:28:27;;
;2568;1998-05-25;11:12:31;;
;2568;1998-05-25;11:15:07;;
;2568;1998-05-27;9:51:04;;
;2568;2001-07-23;11:28:43;;
;2569;1998-05-25;11:12:32;;
;2569;1998-05-25;11:15:25;;
;2569;1998-05-27;9:51:04;;
;2569;2001-07-23;11:32:17;;
;2570;1998-05-25;11:12:34;;
;2570;1998-05-25;11:15:43;;
;2570;1998-05-27;9:51:04;;
;2570;2001-07-23;11:32:29;;
;2571;1997-10-01;13:38:18;;
;2572;2009-11-20;10:21:00;;
;2573;1997-10-01;13:31:28;;
;2573;1997-11-10;18:44:35;;
;2576;1998-07-07;10:38:49;;
;2578;2007-02-09;17:17:01;;
;2579;2007-02-09;17:11:14;;
;2580;2007-02-09;17:13:09;;
;2581;2007-02-09;17:15:34;;
;2581;2007-02-09;17:16:25;;
;2582;2007-02-09;17:04:45;;
;2582;2007-02-09;17:06:33;;
;2582;2007-02-09;17:07:42;;
;2582;2007-02-09;17:13:04;;
;2583;2003-12-09;19:15:59;;
;2585;2002-04-17;16:54:46;;
;2585;2011-11-18;9:10:45;;
;2586;2014-07-15;9:06:12;;
;2586;2014-07-15;9:06:34;;
;2589;1997-11-06;17:58:25;;
;2589;1997-11-06;18:07:34;;
;2589;1998-01-13;20:55:13;;
;2589;1998-01-13;20:55:25;;
;2590;1998-01-13;20:55:34;;
;2590;1998-01-13;20:56:19;;
;2591;1998-01-13;20:55:38;;
;2591;1998-01-13;20:56:49;;
;2592;1998-01-13;20:55:41;;
;2592;1998-01-13;20:56:34;;
;2592;1998-01-13;20:57:00;;
;2593;1998-01-13;20:55:43;;
;2593;1998-01-13;20:57:08;;
;2594;1998-01-13;20:55:46;;
;2594;1998-01-13;20:57:18;;
;2595;1998-01-13;20:55:50;;
;2595;1998-01-13;20:57:27;;
;2596;1998-01-13;20:55:51;;
;2596;1998-01-13;20:57:35;;
;2597;1998-01-13;20:55:53;;
;2597;1998-01-13;20:57:45;;
;2598;1998-01-13;20:55:54;;
;2598;1998-01-13;20:57:53;;
;2599;1998-01-13;20:55:55;;
;2599;1998-01-13;20:58:02;;
;2600;1998-01-13;20:55:56;;
;2600;1998-01-13;20:58:10;;
;2601;1998-01-13;20:56:04;;
;2601;1998-01-13;20:58:20;;
;2602;1998-01-13;20:56:05;;
;2602;1998-01-13;20:58:28;;
;2603;1998-01-13;20:56:06;;
;2603;1998-01-13;20:58:36;;
;2604;1998-01-13;20:56:07;;
;2604;1998-01-13;20:58:47;;
;2605;1998-01-13;20:56:08;;
;2605;1998-01-14;10:41:49;;
;2606;1998-01-13;20:56:09;;
;2606;1998-01-14;10:42:02;;
;2608;1997-11-26;17:42:09;;
;2608;1998-07-07;10:27:47;;
;2610;2003-12-11;17:22:55;;
;2611;2003-12-11;17:24:11;;
;2613;1998-07-07;10:33:19;;
;2613;1998-07-07;10:34:02;;
;2613;1998-07-07;10:35:14;;
;2613;2001-09-07;11:56:17;;
;2614;1998-07-07;10:34:07;;
;2614;2001-09-07;11:56:42;;
;2615;1998-07-07;10:34:08;;
;2615;1998-07-07;10:35:27;;
;2615;2001-09-07;11:56:56;;
;2616;1998-07-07;10:31:49;;
;2617;1998-07-07;10:31:53;;
;2617;1998-07-07;10:33:00;;
;2618;1997-10-02;10:33:20;;
;2618;2001-07-31;8:46:32;;
;2619;2011-09-07;10:24:53;;
;2620;2011-09-07;10:25:25;;
;2621;2011-09-07;10:26:38;;
;2621;2011-09-07;10:27:34;;
;2622;1997-10-02;10:31:10;;
;2622;1998-01-14;11:50:23;;
;2624;1997-10-02;10:35:30;;
;2625;1997-10-02;10:37:00;;
;2625;1998-01-14;11:50:38;;
;2625;2001-07-31;8:47:01;;
;2627;2011-09-07;10:33:19;;
;2628;1998-07-07;10:35:38;;
;2628;1998-07-07;10:36:41;;
;2630;2011-09-07;10:31:23;;
;2631;1998-07-07;10:40:19;;
;2632;2006-02-15;11:14:18;;
;2633;2006-02-15;11:14:18;;
;2633;2006-02-21;10:33:14;;
;2633;2007-03-09;10:48:15;;
;2633;2007-03-09;11:03:52;;
;2634;2006-02-15;11:14:18;;
;2636;1998-09-16;12:04:34;;
;2636;2000-02-18;13:49:56;;
;2637;1998-09-16;11:58:58;;
;2637;2000-12-22;18:43:40;;
;2637;2003-09-12;13:07:20;;
;2639;1997-10-02;10:15:57;;
;2639;1998-01-14;20:08:14;;
;2639;1998-07-07;11:29:34;;
;2639;2001-01-23;10:07:13;;
;2639;2001-01-23;10:18:41;;
;2639;2001-07-24;12:44:25;;
;2639;2001-07-24;13:19:03;;
;2639;2001-12-19;17:40:05;;
;2639;2012-07-27;10:37:55;;
;2640;1997-10-02;10:20:44;;
;2640;1998-01-14;20:08:14;;
;2640;1998-07-07;11:29:34;;
;2640;2001-01-23;10:07:59;;
;2640;2001-01-23;10:19:37;;
;2640;2001-07-24;12:44:39;;
;2640;2001-07-24;13:19:14;;
;2640;2001-12-19;17:40:18;;
;2640;2012-07-27;10:41:40;;
;2640;2012-07-27;10:42:14;;
;2641;1997-10-02;10:18:54;;
;2641;1998-07-07;11:29:34;;
;2641;2001-01-23;10:05:53;;
;2641;2001-01-23;10:20:18;;
;2641;2001-07-24;12:44:57;;
;2641;2001-07-24;13:19:26;;
;2641;2001-12-10;9:21:37;;
;2641;2001-12-10;9:24:18;;
;2641;2001-12-19;17:40:48;;
;2642;1998-07-07;11:12:59;;
;2642;2001-01-23;10:11:16;;
;2642;2001-01-23;10:23:08;;
;2642;2001-07-24;12:45:13;;
;2642;2001-07-24;13:20:15;;
;2642;2001-12-19;17:41:29;;
;2643;1998-07-07;11:22:16;;
;2643;2001-01-23;10:12:46;;
;2643;2001-01-23;10:13:23;;
;2643;2001-01-23;10:23:54;;
;2643;2001-07-24;12:45:26;;
;2643;2001-07-24;13:20:27;;
;2643;2001-12-19;17:41:39;;
;2645;2002-03-18;9:48:03;;
;2645;2002-03-18;9:52:07;;
;2645;2002-03-18;9:54:25;;
;2645;2002-03-18;9:54:49;;
;2646;1997-10-01;14:56:14;;
;2646;1997-10-01;17:32:01;;
;2647;1997-10-01;14:59:11;;
;2648;1997-10-01;17:19:55;;
;2649;1997-10-01;17:20:53;;
;2650;1997-10-01;17:22:13;;
;2651;1997-10-01;17:23:06;;
;2652;1997-10-01;17:28:49;;
;2653;1997-10-01;17:34:45;;
;2654;1997-10-01;17:36:44;;
;2655;1997-10-01;17:38:01;;
;2656;1997-10-01;17:39:45;;
;2656;1999-12-13;12:30:02;;
;2657;1997-10-01;17:40:44;;
;2658;1997-10-01;17:43:18;;
;2659;1997-10-01;17:47:06;;
;2660;1997-10-01;17:49:15;;
;2661;1997-10-01;17:52:29;;
;2662;1997-10-01;17:54:11;;
;2663;1997-10-01;17:59:55;;
;2664;1997-10-01;18:02:17;;
